Row Created Date Time,Service Year,OMH Region Code,OMH Region Label,County Label,Age Group,Rate Code Group,Recipient Count By County,Count Of  Recipients By Rate Code Group And County,Units Total,Paid Claim Total
2018-04-27T10:06:00.000,2008,3,Hudson River,Albany,CHILD,Clinic Treatment,1556,587,8128,1818670
2018-04-27T10:06:00.000,2008,3,Hudson River,Albany,CHILD,Community Residence,1556,28,97,918728
2018-04-27T10:06:00.000,2008,3,Hudson River,Albany,CHILD,Day Treatment,1556,169,19660,1786079
2018-04-27T10:06:00.000,2008,3,Hudson River,Albany,CHILD,Family Based Treatment/Teaching Family Home,1556,12,85,433784
2018-04-27T10:06:00.000,2008,3,Hudson River,Albany,CHILD,Home and Community Based Services Waiver (HCBS),1556,192,1338,3393152
2018-04-27T10:06:00.000,2008,3,Hudson River,Albany,CHILD,Psychiatric Inpatient,1556,4,18,11715
2018-04-27T10:06:00.000,2008,3,Hudson River,Albany,CHILD,Residential Treatment Facility,1556,33,7264,3005512
2018-04-27T10:06:00.000,2008,3,Hudson River,Albany,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1556,693,3362,3254883
2018-04-27T10:06:00.000,2008,3,Hudson River,Columbia,ADULT,Clinic Treatment,627,448,5369,1102421
2018-04-27T10:06:00.000,2008,3,Hudson River,Columbia,ADULT,Community Residence,627,69,342,865578
2018-04-27T10:06:00.000,2008,3,Hudson River,Columbia,ADULT,Continuing Day Treatment,627,65,7658,1138699
2018-04-27T10:06:00.000,2008,3,Hudson River,Columbia,ADULT,Intensive Psychiatric Rehabilitation Treatment,627,21,666,71934
2018-04-27T10:06:00.000,2008,3,Hudson River,Columbia,ADULT,Psychiatric Inpatient,627,132,2101,1447858
2018-04-27T10:06:00.000,2008,3,Hudson River,Columbia,ADULT,"Targeted Case Management (ICM, BCM, SCM)",627,97,697,386940
2018-04-27T10:06:00.000,2008,3,Hudson River,Columbia,CHILD,Clinic Treatment,202,188,1565,306451
2018-04-27T10:06:00.000,2008,3,Hudson River,Columbia,CHILD,"Targeted Case Management (ICM, BCM, SCM)",202,38,282,157064
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Assertive Community Treatment,3511,54,487,546373
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Clinic Treatment,3511,1933,23875,3860263
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Community Residence,3511,150,799,1852866
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Continuing Day Treatment,3511,837,68313,4931289
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Intensive Psychiatric Rehabilitation Treatment,3511,68,1553,257490
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Partial Hospitalization,3511,134,1919,314882
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient,3511,404,5184,2987877
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient OMH,3511,24,4550,3265504
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),3511,294,2981,5801959
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3511,1217,9680,3313367
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,CHILD,Clinic Treatment,1857,1410,9940,1650371
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,CHILD,Day Treatment,1857,339,7920,692269
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,CHILD,Family Based Treatment/Teaching Family Home,1857,10,97,492396
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,CHILD,Home and Community Based Services Waiver (HCBS),1857,28,181,539414
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,CHILD,Psychiatric Inpatient,1857,113,1533,783480
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,CHILD,Residential Treatment Facility,1857,34,7226,3223819
2018-04-27T10:06:00.000,2008,3,Hudson River,Dutchess,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1857,67,280,156724
2018-04-27T10:06:00.000,2008,3,Hudson River,Greene,ADULT,Clinic Treatment,558,482,4301,1046200
2018-04-27T10:06:00.000,2008,3,Hudson River,Greene,ADULT,Community Residence,558,86,635,1532257
2018-04-27T10:06:00.000,2008,3,Hudson River,Greene,ADULT,"Targeted Case Management (ICM, BCM, SCM)",558,1,3,1950
2018-04-27T10:06:00.000,2008,3,Hudson River,Greene,CHILD,Clinic Treatment,239,235,2176,466855
2018-04-27T10:06:00.000,2008,3,Hudson River,Greene,CHILD,"Targeted Case Management (ICM, BCM, SCM)",239,22,140,69626
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,Assertive Community Treatment,3081,47,357,378125
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,Clinic Treatment,3081,2497,29985,3658983
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,Community Residence,3081,170,1516,4463611
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,Continuing Day Treatment,3081,76,4354,385602
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,Partial Hospitalization,3081,85,929,118712
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,Personalized Recovery Oriented Services,3081,161,2213,784349
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,Psychiatric Inpatient,3081,533,6318,4585870
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,Psychiatric Inpatient OMH,3081,17,4662,3177008
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3081,357,2954,1382113
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,CHILD,Clinic Treatment,954,900,11152,2050735
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,CHILD,Community Residence,954,16,97,867376
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,CHILD,Day Treatment,954,50,1310,418473
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,CHILD,Home and Community Based Services Waiver (HCBS),954,57,350,922924
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,CHILD,Psychiatric Inpatient,954,3,6,4001
2018-04-27T10:06:00.000,2008,3,Hudson River,Orange,CHILD,"Targeted Case Management (ICM, BCM, SCM)",954,27,231,115911
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,ADULT,Clinic Treatment,500,308,5460,1525249
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,ADULT,Community Residence,500,32,135,330726
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,ADULT,Continuing Day Treatment,500,107,6778,568017
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,ADULT,Partial Hospitalization,500,24,272,17777
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,ADULT,Psychiatric Inpatient,500,161,1428,1114293
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,ADULT,"Targeted Case Management (ICM, BCM, SCM)",500,45,332,183811
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,CHILD,Clinic Treatment,137,111,1502,431880
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,CHILD,Community Residence,137,1,2,5042
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,CHILD,Home and Community Based Services Waiver (HCBS),137,19,121,362608
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,CHILD,Residential Treatment Facility,137,16,5069,2574510
2018-04-27T10:06:00.000,2008,3,Hudson River,Putnam,CHILD,"Targeted Case Management (ICM, BCM, SCM)",137,13,61,40700
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,ADULT,Clinic Treatment,2011,1481,15638,2276692
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,ADULT,Community Residence,2011,143,1311,2997433
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,ADULT,Continuing Day Treatment,2011,334,18601,1219179
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,ADULT,Intensive Psychiatric Rehabilitation Treatment,2011,32,1582,148646
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,ADULT,Psychiatric Inpatient,2011,545,4564,2379652
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2011,274,2381,1113195
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,CHILD,Clinic Treatment,654,619,7333,2150432
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,CHILD,Community Residence,654,13,72,661308
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,CHILD,Day Treatment,654,16,996,362626
2018-04-27T10:06:00.000,2008,3,Hudson River,Rensselaer,CHILD,"Targeted Case Management (ICM, BCM, SCM)",654,97,625,299127
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Assertive Community Treatment,3469,76,665,989548
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Clinic Treatment,3469,1356,11916,3417859
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Community Residence,3469,233,2284,6138252
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Continuing Day Treatment,3469,665,51740,8507447
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Intensive Psychiatric Rehabilitation Treatment,3469,51,2203,255526
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Partial Hospitalization,3469,121,1635,226854
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Psychiatric Inpatient,3469,322,6378,2903581
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Psychiatric Inpatient OMH,3469,64,11353,8134273
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),3469,1162,11562,22489668
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3469,500,3648,1298763
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,CHILD,Clinic Treatment,626,484,4683,1273731
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,CHILD,Community Residence,626,1,3,7848
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,CHILD,Day Treatment,626,28,605,182123
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,CHILD,Psychiatric Inpatient,626,1,2,929
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,CHILD,Psychiatric Inpatient OMH,626,124,11757,13158710
2018-04-27T10:06:00.000,2008,3,Hudson River,Rockland,CHILD,"Targeted Case Management (ICM, BCM, SCM)",626,68,548,288471
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,ADULT,Clinic Treatment,879,650,7897,2391361
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,ADULT,Community Residence,879,90,700,1393779
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,ADULT,Continuing Day Treatment,879,118,5438,233094
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,ADULT,Partial Hospitalization,879,94,1297,162880
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,ADULT,Psychiatric Inpatient,879,170,1269,1213350
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",879,115,1040,538968
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,CHILD,Clinic Treatment,433,138,1538,500127
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,CHILD,Partial Hospitalization,433,1,25,3846
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,CHILD,Psychiatric Inpatient,433,295,9185,6770310
2018-04-27T10:06:00.000,2008,3,Hudson River,Saratoga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",433,27,110,49320
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,ADULT,Assertive Community Treatment,1723,50,492,727105
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,ADULT,Clinic Treatment,1723,1174,19544,1946700
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,ADULT,Community Residence,1723,276,1136,3201184
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,ADULT,Continuing Day Treatment,1723,275,15063,1098716
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,ADULT,Intensive Psychiatric Rehabilitation Treatment,1723,11,261,18059
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,ADULT,Psychiatric Inpatient,1723,439,3515,2127461
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1723,58,374,243970
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,CHILD,Clinic Treatment,1193,1051,11485,1625699
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,CHILD,Home and Community Based Services Waiver (HCBS),1193,2,2,-197
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,CHILD,Psychiatric Inpatient,1193,132,2462,1341058
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,CHILD,Residential Treatment Facility,1193,28,0,49095
2018-04-27T10:06:00.000,2008,3,Hudson River,Schenectady,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1193,44,293,117260
2018-04-27T10:06:00.000,2008,3,Hudson River,Schoharie,ADULT,Clinic Treatment,381,322,3774,713605
2018-04-27T10:06:00.000,2008,3,Hudson River,Schoharie,ADULT,Community Residence,381,69,142,395722
2018-04-27T10:06:00.000,2008,3,Hudson River,Schoharie,ADULT,"Targeted Case Management (ICM, BCM, SCM)",381,36,243,119854
2018-04-27T10:06:00.000,2008,3,Hudson River,Schoharie,CHILD,Clinic Treatment,222,217,1960,354485
2018-04-27T10:06:00.000,2008,3,Hudson River,Schoharie,CHILD,"Targeted Case Management (ICM, BCM, SCM)",222,30,195,84864
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,ADULT,Clinic Treatment,911,582,4123,1162706
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,ADULT,Community Residence,911,34,275,627172
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,ADULT,Continuing Day Treatment,911,145,13046,786689
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,ADULT,Intensive Psychiatric Rehabilitation Treatment,911,29,1188,173429
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,ADULT,Psychiatric Inpatient,911,233,2037,2441563
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,ADULT,"Targeted Case Management (ICM, BCM, SCM)",911,223,1892,689765
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,CHILD,Clinic Treatment,291,281,2864,823997
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,CHILD,Psychiatric Inpatient,291,5,16,16148
2018-04-27T10:06:00.000,2008,3,Hudson River,Sullivan,CHILD,"Targeted Case Management (ICM, BCM, SCM)",291,30,177,94429
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,ADULT,Assertive Community Treatment,1641,49,490,679536
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,ADULT,Clinic Treatment,1641,1178,16306,3028244
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,ADULT,Community Residence,1641,136,1119,3050292
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,ADULT,Continuing Day Treatment,1641,137,9095,844362
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,ADULT,Intensive Psychiatric Rehabilitation Treatment,1641,43,97,80394
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,ADULT,Partial Hospitalization,1641,62,847,104806
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,ADULT,Psychiatric Inpatient,1641,317,3674,2875516
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1641,76,569,297745
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,CHILD,Clinic Treatment,680,538,10976,2218278
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,CHILD,Community Residence,680,2,5,8822
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,CHILD,Day Treatment,680,52,2995,967024
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,CHILD,Family Based Treatment/Teaching Family Home,680,52,244,1328899
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,CHILD,Home and Community Based Services Waiver (HCBS),680,79,559,1401058
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,CHILD,Partial Hospitalization,680,39,601,77000
2018-04-27T10:06:00.000,2008,3,Hudson River,Ulster,CHILD,"Targeted Case Management (ICM, BCM, SCM)",680,37,254,147570
2018-04-27T10:06:00.000,2008,3,Hudson River,Warren,ADULT,Clinic Treatment,928,728,5833,645327
2018-04-27T10:06:00.000,2008,3,Hudson River,Warren,ADULT,Community Residence,928,25,139,278278
2018-04-27T10:06:00.000,2008,3,Hudson River,Warren,ADULT,Continuing Day Treatment,928,73,5359,345173
2018-04-27T10:06:00.000,2008,3,Hudson River,Warren,ADULT,Psychiatric Inpatient,928,307,2192,1712389
2018-04-27T10:06:00.000,2008,3,Hudson River,Warren,ADULT,"Targeted Case Management (ICM, BCM, SCM)",928,45,356,237112
2018-04-27T10:06:00.000,2008,3,Hudson River,Warren,CHILD,Clinic Treatment,408,377,3618,461861
2018-04-27T10:06:00.000,2008,3,Hudson River,Warren,CHILD,Psychiatric Inpatient,408,31,111,83087
2018-04-27T10:06:00.000,2008,3,Hudson River,Warren,CHILD,"Targeted Case Management (ICM, BCM, SCM)",408,37,233,155146
2018-04-27T10:06:00.000,2008,3,Hudson River,Washington,ADULT,Clinic Treatment,487,410,3900,578123
2018-04-27T10:06:00.000,2008,3,Hudson River,Washington,ADULT,Community Residence,487,60,514,1035139
2018-04-27T10:06:00.000,2008,3,Hudson River,Washington,ADULT,"Targeted Case Management (ICM, BCM, SCM)",487,56,403,161200
2018-04-27T10:06:00.000,2008,3,Hudson River,Washington,CHILD,Clinic Treatment,406,380,3777,557181
2018-04-27T10:06:00.000,2008,3,Hudson River,Washington,CHILD,Day Treatment,406,15,1192,425839
2018-04-27T10:06:00.000,2008,3,Hudson River,Washington,CHILD,"Targeted Case Management (ICM, BCM, SCM)",406,19,137,54782
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,Assertive Community Treatment,9570,282,2553,3593628
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,Clinic Treatment,9570,6374,92624,20944601
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,Community Residence,9570,439,2791,6949151
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,Comprehensive Psychiatric Emergency Program,9570,306,347,142352
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,Continuing Day Treatment,9570,653,59806,5264245
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,Intensive Psychiatric Rehabilitation Treatment,9570,42,1761,160824
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,Partial Hospitalization,9570,274,2101,213922
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,Psychiatric Inpatient,9570,2804,71406,74210621
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,ADULT,"Targeted Case Management (ICM, BCM, SCM)",9570,958,7025,2969388
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Clinic Treatment,4300,2570,55438,10451152
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Community Residence,4300,22,128,1410800
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Comprehensive Psychiatric Emergency Program,4300,125,132,65202
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Day Treatment,4300,311,27549,5222905
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Family Based Treatment/Teaching Family Home,4300,8,70,347956
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Home and Community Based Services Waiver (HCBS),4300,70,457,1339463
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Partial Hospitalization,4300,105,1216,179728
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Psychiatric Inpatient,4300,1417,61012,47413564
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,Residential Treatment Facility,4300,201,44940,21340494
2018-04-27T10:06:00.000,2008,3,Hudson River,Westchester,CHILD,"Targeted Case Management (ICM, BCM, SCM)",4300,104,600,341343
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Assertive Community Treatment,24716,593,3847,4927908
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Clinic Treatment,24716,17870,248588,37677830
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Community Residence,24716,387,3340,7625397
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Comprehensive Psychiatric Emergency Program,24716,1702,2520,1158647
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Continuing Day Treatment,24716,2531,227918,21920282
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Intensive Psychiatric Rehabilitation Treatment,24716,292,19045.7,2295299
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Partial Hospitalization,24716,173,2533,448719
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Psychiatric Inpatient,24716,3555,84258,70354477
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Psychiatric Inpatient OMH,24716,55,9466,6531007
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),24716,318,3475,6628100
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,ADULT,"Targeted Case Management (ICM, BCM, SCM)",24716,1498,9181,4395977
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Clinic Treatment,10816,9692,129756,20835414
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Community Residence,10816,42,226,2203100
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Comprehensive Psychiatric Emergency Program,10816,440,638,327964
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Day Treatment,10816,617,56823,7931902
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Family Based Treatment/Teaching Family Home,10816,10,88,387379
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Home and Community Based Services Waiver (HCBS),10816,211,1129,2743047
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Partial Hospitalization,10816,42,1103,135857
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Psychiatric Inpatient,10816,203,5987,5343458
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Psychiatric Inpatient OMH,10816,138,22793,25336705
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,Residential Treatment Facility,10816,59,11719,5531374
2018-04-27T10:06:00.000,2008,4,New York City,Bronx,CHILD,"Targeted Case Management (ICM, BCM, SCM)",10816,112,787,433855
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Assertive Community Treatment,34088,687,6053,8271252
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Clinic Treatment,34088,26143,442092,58515449
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Community Residence,34088,717,6624,14281707
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Comprehensive Psychiatric Emergency Program,34088,1784,3272,1302311
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Continuing Day Treatment,34088,2078,227827,20458262
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Intensive Psychiatric Rehabilitation Treatment,34088,147,8096,934243
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Partial Hospitalization,34088,328,4352,983691
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Psychiatric Inpatient,34088,6101,156111,139927452
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Psychiatric Inpatient OMH,34088,31,5979,4144299
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),34088,282,2525,4825600
2018-04-27T10:06:00.000,2008,4,New York City,Kings,ADULT,"Targeted Case Management (ICM, BCM, SCM)",34088,1618,12591,6056906
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,Clinic Treatment,12078,11176,186405,22483536
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,Community Residence,12078,83,1158,2071460
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,Comprehensive Psychiatric Emergency Program,12078,210,246,127558
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,Day Treatment,12078,377,43799,7255396
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,Family Based Treatment/Teaching Family Home,12078,56,362,1563232
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,Home and Community Based Services Waiver (HCBS),12078,246,3167,3755067
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,Psychiatric Inpatient,12078,382,9056,8837373
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,Psychiatric Inpatient OMH,12078,64,12019,13358732
2018-04-27T10:06:00.000,2008,4,New York City,Kings,CHILD,"Targeted Case Management (ICM, BCM, SCM)",12078,323,2259,1357087
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Assertive Community Treatment,39850,900,6858,9553247
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Clinic Treatment,39850,28731,423857,58300947
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Community Residence,39850,836,7179,16689273
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Comprehensive Psychiatric Emergency Program,39850,3382,5694,2052811
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Continuing Day Treatment,39850,2913,253157,30303593
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Intensive Psychiatric Rehabilitation Treatment,39850,278,15996,1744498
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Partial Hospitalization,39850,33,432,55759
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Psychiatric Inpatient,39850,7849,175312,166215351
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Psychiatric Inpatient OMH,39850,57,7912,5433339
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),39850,654,4187,8042818
2018-04-27T10:06:00.000,2008,4,New York City,New York,ADULT,"Targeted Case Management (ICM, BCM, SCM)",39850,2528,19857,10068438
2018-04-27T10:06:00.000,2008,4,New York City,New York,CHILD,Clinic Treatment,10795,9890,168905,27239398
2018-04-27T10:06:00.000,2008,4,New York City,New York,CHILD,Comprehensive Psychiatric Emergency Program,10795,178,199,86901
2018-04-27T10:06:00.000,2008,4,New York City,New York,CHILD,Day Treatment,10795,254,20112,2400253
2018-04-27T10:06:00.000,2008,4,New York City,New York,CHILD,Family Based Treatment/Teaching Family Home,10795,64,420,1782830
